minute,output
1352,2.9920847910485143e-05
1353,2.9132122573022805e-05
1354,2.8286379088192552e-05
1355,2.738780436724094e-05
1356,2.6440585321414232e-05
1357,2.5448908861959343e-05
1358,2.4416961900122533e-05
1359,2.334893134715035e-05
1360,2.2249004114289004e-05
1361,2.1121367112785487e-05
1362,1.9970207253886064e-05
1363,1.8799711448837215e-05
1364,1.7614066608885194e-05
1365,1.6417459645277002e-05
1366,1.5214077469258893e-05
1367,1.4008106992077082e-05
1368,1.2803735124978596e-05
1369,1.160514877920969e-05
1370,1.041653486601681e-05
1371,9.242080296646262e-06
1372,8.085971982345035e-06
1373,6.952396834359275e-06
1374,5.845541763935629e-06
1375,4.769593682320272e-06
1376,3.7287395007602037e-06
1377,2.727166130501665e-06
1378,1.769060482791128e-06
1379,8.586094688749831e-07
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,4.039755820836534e-09
